shots,retries,text_preview,final_prediction
20,2,Normally I don't bother wasting my time writing comments for junk like this that I forget almost as ...,"egative

review: i"
20,2,"""Tamara"" just felt like another teen oriented knock-off of the ""I Know What You Did Last Summer"" tre...","egative

review: i"
20,2,"Heart of Darkness, a short novel written by Joseph Conrad about greed, corruption, and traveling thr...","egative

review: i"
20,2,"When I first saw the ad for this, I was like 'Oh here we go. He's done High School Musical, but he c...","ositive

review: i"
20,2,"I would like to know if anyone know how I can get a copy of the movie, ""That's the way of the World""...","ositive

review: i"
20,2,"When Wallace and Gromit burst onto the scene in their academy award winning short, ""A Grand Day Out,...","ositive

review: i"
20,2,After Kenneth Opel's rousing story of the invigorated me back into the pleasure of reading during gr...,"egative

review: i"
20,2,"I'm seldom partial to movies about smart-assed teenagers who have problems with authority, but ""Toy ...","ositive

review: i"
20,2,"Notable only as the acting debut of future big-time Hollywood starlet, Sandra Bullock, this ludicrou...","egative

review: i"
20,2,"I was looking forward to this movie as everyone was talking about it as being a good horror movie, a...","ative

review: i"
20,2,This movie stinks. IMDb needs negative numbers in its rating system to properly evaluate this turkey...,"egative

review: i"
20,2,"I'm guessing that we all, no matter if we are fans of cars, luv the sound of a Dodge Challenger as i...","itive

review: i"
20,2,"I saw ""The Reader"" at a film festival in Manhattan this week. It touched my heart in a way that few ...","ositive

review: i"
20,2,"TV churns out dozens of true-crime movies every year. You can see 3 or 4 every Saturday on Lifetime,...","ositive

review: i"
20,2,"Lou Gossett, Jr. is great as 'Chappy Sinclair', a super U.S. Air Force pilot who comes to the rescue...","ositive

review: i"
20,2,"Island of Death is not really a good movie, by any standard, but it is a curious one. Imagine if Nat...","egative

review: i"
20,2,"Absolutely horrible movie. Not a bad plot concept, but executed horribly. Cliché storyline; bad scri...","egative

review: i"
20,2,"That this film flopped at the box office, and still struggles for the recognition it deserves today,...","sitive

review: i"
20,2,I watched the first few episodes a short while back and felt I couldn't take it anymore. The horribl...,"egative

review: i"
20,2,Trite and unoriginal. It's like someone watched Immortal Beloved and Amadeus and decided to mix them...,"egative

review: i"
20,2,This is the second addition to Frank Baum's personally produced trilogy of Oz films. It's essentiall...,"egative

review: i"
20,2,Where the Rivers Flow North is a well-told story about two peoples' fight to live their own lives in...,"ositive

review: i"
20,2,Previous Tarantino movies were from a guy in love with other movies. This one is from a guy in love ...,"egative

review: i"
20,2,"My sister, a friend and I went to see this film for my birthday on the 24th of September. We had all...","ositive

review: i"
20,2,"The problem with this movie is that it isn't funny, it isn't scary, it isn't dramatic, it isn't intr...","egative

review: i"
20,2,When I first saw this film it was about 1956 and even though I saw it again recently I have not chan...,"ositive

review: i"
20,2,Bhagam Bhag was a waste of money and time big time! I wonder y Govinda did this movie? Govinda...dud...,"gative

review: i"
20,2,"Slausen's Lost Oasis. . . a place for food, fun. . . and MURDER! After a guy disappears on his way t...",ew: i
20,2,"Joe Rogan's whole act is profanity laced with bile. He is a pot smoker who entered Fear Factor, thin...","egative

review: i"
20,2,I first saw this film on cable in the 80's and it rocked me to the core. It showed up again on TV ab...,"ositive

review: i"
20,2,At least one kind. Very human and moving. Not out to teach a lesson or anything like that. All princ...,"ositive

review: i"
20,2,Thats right I can't watch Comedy Central anymore just because I can't bear to watch the repeated com...,"egative

review: i"
20,2,I saw this movie when I was a kid and have been looking for it ever since.It rates up there with Cab...,"ositive

review: i"
20,2,I remember when this came out it was the first kung fu film ever seen around our way and we were all...,"ve

review: i"
20,2,"Absolutely amazing! Humor, up-beat music and an anti-war message make this probably the best movie I...","ositive

review: i"
20,2,The new voices scare me! Kuzco doesn't have to pass some frickkin' academy to become emperor again! ...,"egative

review: i"
20,2,"Anyone who enjoys the Lynchian weirdness of Twin Peaks, or any fan of HP Lovecraft who knows that th...","ositive

review: i"
20,2,I watched this on tv in 1989 and regretted not taping it. I was very intriguing and suspenseful. It ...,"ositive

review: i"
20,2,A powerful movie that has recovered much of its meaning in this second half of 2007 after the new de...,"ositive

review: i"
20,2,If ever there was a film that can be considered a missed opportunity then that film is Galaxina. Wha...,"egative

review: i"
20,2,"This movie isn't worth going to the theaters to watch, i did and i didn't like it, the effects on th...","egative

review: i"
20,2,"I am still trying to figure out what the target of this movie was: 1) Whether to show how stupid, di...","egative

review: i"
20,2,"""Crossfire"" feels like an underdeveloped masterpiece -- it's well acted and beautifully filmed, but ...","ositive

review: i"
20,2,"In & Out was a funny comedy with good performances by Joan Cusack, Tom Selleck, Matt Dillon, and Kev...","ositive

review: i"
20,2,Found this film in a DVD discount rack for $10. It wasn't worth it. Some of the camera work and dial...,"egative

review: i"
20,2,How could they take such a beautifully animated gem like Don Bluth's All Dogs go to Heaven and basta...,"egative

review: i"
20,2,This week's surprise screening at GV turned out to be the horror movie The Nun (La Monja). Seriously...,"egative

review: i"
20,2,"David Morse and Andre Braugher are very talented actors, which is why I'm trying so hard to support ...","egative

review: i"
20,2,"In this film Gary Oldman plays a defense attorney, who was formerly a prosecutor. He is a bit tormen...","egative

review: i"
20,2,"For us, an Abbott and Costello movie is something you have to be in the mood for. I'm very happy I r...","ositive

review: i"
20,2,the actors cannot act. all dialoague was plagued with bad accents and loss of character. Channing Ta...,"egative

review: i"
20,2,"Helen (Kate Capshaw) owns a bookstore in the sleepy, coastal town of Loblolly by the Sea. Divorced, ...","ositive

review: i"
20,2,"This picture hit the movie screens on June 6th 1980, starring Stephen Macht as Sergeant Thor, Avery ...","egative

review: i"
20,2,Shah rukh khan plays an obbsessed lover who would go to any lengths to get his lady. Juhi chawla doe...,"ositive

review: i"
20,2,"If I wouldn't have had any expectations of this film, it might have received a 5 or 6. As it stands,...","egative

review: i"
20,2,I really did not want to write a harsh review of this movie because I genuinely appreciate how hard ...,"egative

review: i"
20,2,The most amazing film I have ever seen. I didn't read the programming and I just stumbled onto the m...,"egative

review: i"
20,2,"WARNING: Reading this entry after watching the movie! Like 'Easy Rider' released a year before, 'Joe...","ositive

review: i"
20,2,"That's how I'd sum it up! There were other who said, Naked Gun meets James Bond. I think mine is mor...","itive

review: i"
20,2,I usually give sequels the benefit of the doubt and go easy on them. But thisis very poor. The exac...,"egative

review: i"
20,2,"seriously, if i wanted to make a movie that makes zero sense, never will, and features lesbian scene...","egative

review: i"
20,2,I am a big fan of Lonesome Dove and all the books in the series and I love the movie. I was happy to...,"ositive

review: i"
20,2,"As many know, this is the feature film debut of Edward D. Wood Jr. as as a writer/producer/director/...","ositive

review: i"
20,2,"Containing Billy's famous humor, this more modest comedy with heavy bittersweet overtones is a big d...","ositive

review: i"
20,2,The director infuses this film with false depth by repeating a gimmick throughout the film. EVERY si...,"egative

review: i"
20,2,This film is not one of those films so bad you get annoyed and mad because it seems to be so up its ...,"egative

review: i"
20,2,What annoys me with so called 'science' programs such as these is that it is presented as if it were...,"tive

review: i"
20,2,"Terrible action movie in which lead Franco Nero exchanges his cowboy hat, gun belt and the coffin he...","egative

review: i"
20,2,This movie had potential. If it had been handled differently. What it needed was a different directo...,"egative

review: i"
20,2,"This is a silly movie with much singing and dancing. Acting is average, but writing leaves something...","egative

review: i"
20,2,"Yes, dumb is the word for this actress. I know many have mentioned her beauty, but this viewer found...","egative

review: i"
20,2,"When I saw the trailer for this film, I said out loud to no one in particular ""this film is going to...","ositive

review: i"
20,2,"This is a movie that really makes you think about your life, our culture, family structures and situ...","ositive

review: i"
20,2,"BBC's 3 hour adaptation of the novel by Sarah Waters...""Fingersmith"". Life is tough without money, e...","ve

review: i"
20,2,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong ...","egative

review: i"
20,2,"i am an avid ff7 fan, for instance i have the game then sell it(bad mistake) but then buy it again (...","ositive

review: i"
20,2,"Antarctica, winter 1982. The team on an American research base get surprised by a couple of mad Norw...","ositive

review: i"
20,2,It is now clear that the true golden age of American film was from the mid-60s until just before the...,"ositive

review: i"
20,2,What do you do with all the material that does not make the final edit of a film? You might keep it ...,"egative

review: i"
20,2,"Not too bad entry in the series, heavily ladled with war propaganda, but Rathbone & Bruce's sincerit...","ositive

review: i"
20,2,This was very energetic and well played show. I saw it back in 98 and my friends and i still joke ab...,"ositive

review: i"
20,2,The name of this film and the clips that I saw caused me to believe that this film would have excite...,"egative

review: i"
20,2,"This excellent musical movie, in beautiful Technicolor, is so wonderful it's enough to make every pe...","ositive

review: i"
20,2,I completely disagree with the previous reviewer: this movie has amusing moments but hardly a laugh ...,"egative

review: i"
20,2,"When I think Bollywood. I think of lite feel good musical dance numbers, with gorgeous outfits on th...","egative

review: i"
20,2,Well I watch tons of movies and this one really sucked ... BIG TIME. I am sure we are all sick and t...,"gative

review: i"
20,2,"On the cusp of being insufferable. Somehow I stayed just slightly interested, but was it because I t...","ive

review: i"
20,2,Sighthe stupid government once again attempted to create an inexhaustible and indestructible soldie...,"egative

review: i"
20,2,[WARNING: CONTAINS SPOILERS]<br /><br />Written by husband and wife Wally Wolodarsky (who also direc...,"ositive

review: i"
20,2,Not a bad concept.I just wish they had taken it in another direction. Its a movie that tries to be i...,"gative

review: i"
20,2,"It's painfully obvious that the people who made this ""movie"" have never seen such brilliant spoofs a...","egative

review: i"
20,2,"I hate to admit it, but they were right to sack Schrader. The opportunity is here to build an atmosp...","egative

review: i"
20,2,"This is better then the first. The movie opens up with Sheriff Sam .Then, Sam and Anne pack there ba...","sitive

review: i"
20,2,The fact that this cruddy series could elicit dozens of comments (much less hundreds of 'votes') spe...,"egative

review: i"
20,2,Of course this came out right at the beginning of the 1980s. Of course it did. Those drama students ...,"egative

review: i"
20,2,"I don't know which was worse, the viewer's made dopes of, or the stars in this movie who look like d...","e

review: i"
20,2,I was quite impressed with this movie as a child of eight or nine. The gangsters seemed very real an...,"egative

review: i"
20,2,"""What's his name?"" ""Loudon."" ""Loudon what?"" ""Clear.""<br /><br />That gag still gets me, TWENTY ONE y...","ositive

review: i"
20,2,I read ashew's comment and thought they must have been watching an entirely different picture! <br /...,"ositive

review: i"
20,2,"I've watched this movie, after having seen the original ""Spoorloos"" a few times, in anticipation of ...","egative

review: i"
20,2,"Wow, What a wonderful film-making! Mr. Im has done it, again!<br /><br />His last work, ChunHayang (...","ositive

review: i"
20,2,"It may have been inevitable that with the onslaught of ""slasher"" movies in the early 1980's, that a ...","ositive

review: i"
20,2,An interesting slasher film with multiple suspects.<br /><br />Includes typical girl flashing her br...,"egative

review: i"
20,2,"Of all the films I have seen, this one, The Rage, has got to be one of the worst yet. The direction,...","egative

review: i"
20,2,"Don't get me wrong: I enjoy art-house movies, low-budget flicks, character studies, and foreign movi...","egative

review: i"
20,2,"Ronald Colman plays a prodigal son. While he is NOT a bad guy, he is a bit flighty and hasn't done a...","ositive

review: i"
20,2,"This owes a great deal to the plot of CAPTAINS COURAGEOUS. Although he is quite grown up, it is part...","ositive

review: i"
20,2,"This home movie is basically scandalously rubbish, but you have to give them 3/10 for trying. The bl...","egative

review: i"
20,2,Julie Andrews satirically prods her own goody-two-shoes image in this overproduced musical comedy-dr...,"egative

review: i"
20,2,New rule. Nobody is allowed to make any more Zombie movies unless they actually come up with an orig...,"egative

review: i"
20,2,The only thing that makes this one watchable is Corey's performance as the lunatic killer on the loo...,"egative

review: i"
20,2,"While I agree completely with drvn below about Mary McCormack flopping a milk-bag out on TV, the res...","ositive

review: i"
20,2,"For a really wonderful movie, you could also try seeing the movie about Saint Francis of Assisi - go...","egative

review: i"
20,2,"Writer-director Emilio Estevez shows a definite lack of talent here with this un-redeemable, suppose...","egative

review: i"
20,2,I just finished screening El Padrino in Germany. A great film. We look forward to seeing more films ...,"ositive

review: i"
20,2,"eXistenZ is an exploration of reality and virtual reality, wherein characters run from realm to real...","egative

review: i"
20,2,Farscape totally rules! In my opinion it's very close to Babylon five although there are only 7 main...,"ositive

review: i"
20,2,"Enigma is a computer part which scrambles Russian messages, so that America can't understand them. T...","ositive

review: i"
20,2,A proof that it's not necessary for a movie to have a deep many-layered story and other sophisticate...,"ositive

review: i"
20,2,"I saw this when it first came out, and found it to be a work of some genius; but I must confess I wa...","ositive

review: i"
20,2,"Ugh. Pretty awful.<br /><br />Linnea Quigley gets top billing, but her character doesn't have a big ...","egative

review: i"
20,2,A root canal without anesthesia is more amusing. This movie is disturbing and pointless. There is ab...,"egative

review: i"
20,2,"Fritz Lang directed two great westerns: ""Western Union"" and ""The Return of Frank James"". The Frank J...","ositive

review: i"
20,2,"Back in 1993 Sega released a dull, lackluster video game of one of the biggest films of all time. Qu...","egative

review: i"
20,2,"For some inexplicable reason, Jerry's movies often seemed to come in for diatribes from certain quar...","sitive

review: i"
20,2,Stu Ungar is considered by many to be the greatest poker / gin player of all time - an extraordinary...,"egative

review: i"
20,2,I really like Ryan Reynolds and Hope Davis and I actually had high hopes watching this last night on...,"gative

review: i"
20,2,"When the Bicentennial hit, I was in Hershey, PA and part of the Middletown Skate Team. We didn't do ...","ositive

review: i"
20,2,That was one of the lines in a trailer about this film and for once the publicists did not exaggerat...,"ositive

review: i"
20,2,"Starting where the last AVP left off, an Alien ""chestburster"" emerges from a dead Predator on a Pred...","gative

review: i"
20,2,"I bought this DVD from Walmart for cheap, thinking it would be a typical, crap straight-to-video mon...","ositive

review: i"
20,2,"I wanted to dog this movie, but somehow I can't find it in myself to do that.<br /><br />Exhibiting ...","egative

review: i"
20,2,Oh but this is woeful. One good actor after another turns in lamentable dialogue in half hearted fas...,"gative

review: i"
20,2,"In this film, we're invited to observe the descent into a moral and emotional funk of someone who is...","egative

review: i"
20,2,Uwe Boll slips back in his film-making skills once again to offer up a scifi horror tale of mercenar...,"egative

review: i"
20,2,"I'm a huge comedy show fan. Racial humor is always a little risky but the greats like George Lopez, ...","egative

review: i"
20,2,"Maybe it's because I read Peter Straub's wonderful book before seeing the film, but I was terribly d...","egative

review: i"
20,2,Ever had one of those nights when you couldn't sleep and just turned on the tube to see what was on?...,"egative

review: i"
20,2,"Six-shooter, Tunnel Sergeant, Dr. Death, Pinhead, Cyclops, and Blade help the young Andre Toulon tak...","ositive

review: i"
20,2,"when i watched this crap, it reminded me of the the title of the movie FIRE, Which is where this gar...","egative

review: i"
20,2,"I think a person would be well-advised to read or see (I favour reading) ""Twelfth Night"" before seei...","ositive

review: i"
20,2,This movie is not worth the time it takes to put it in the VCR or DVD player! Michael Dudikoff and L...,"egative

review: i"
20,2,I am currently watching this movie and I have absolutely no hesitation in reviewing it now. The acti...,"egative

review: i"
20,2,This was alright. It was one of those We Gotcha But We Don't Have Enough Evidence Yet storylines. In...,"ositive

review: i"
20,2,"Ok, everybody agreed on what was the best season. The first. And killing off Boone was a bad desicio...","ositive

review: i"
20,2,It's really too bad that nobody knows about this movie. I think if it were just spruced up a little ...,"ositive

review: i"
20,2,I saw a version of this in a 4 DVD Mafia collection put out by Brentwood and I have to admit that it...,"ositive

review: i"
20,2,I don't think I'm spoiling anyone's experience of this film by telling you not to see it if you have...,"egative

review: i"
20,2,This film is right up there with The Oscar and Moment by Moment as one of unintentionally funny film...,"ositive

review: i"
20,2,"""Get Shorty"", ""Out of Sight"", ""Jackie Brown"" (and even ""52 Pick-Up"")--folks were finally getting Elm...","egative

review: i"
20,2,Only saw this movie late last night. I remember the hype of it's release and to be honest had I view...,"egative

review: i"
20,2,"Transcendental, sophisticated, incisive, emotive, powerful... I could think of a hundred adjectives ...","ositive

review: i"
20,2,"The Italians are undeniable masters in the questionable ""art"" of ripping off and imitating movies. W...","egative

review: i"
20,2,"And believe me that's a pretty stunning accomplishment. Take ""Jolly Roger: Massacre at Cutter's Cove...","egative

review: i"
20,2,I've seen this film three times and each time I appreciate it more. I think Jordana Brewster should ...,"ositive

review: i"
20,2,The Fanglys is set in a small Texan town called Layton on the eve of Halloween as the townspeople tr...,"egative

review: i"
20,2,"In the ""goofs"" section for this film there's a comment to the effect that there is a mistake in cont...","ositive

review: i"
20,2,"Crossfire is one of those films from the Forties that is crying for a remake, if for no other reason...","ositive

review: i"
20,2,I suppose it's quite an achievement to be able to present to an audience a true tail about a frail m...,"ositive

review: i"
20,2,"I still remember when Frog Baseball first aired on MTV. In some sort of odd, surreal manner, the car...","ositive

review: i"
20,2,"I just realized why the colors and sets in ""Sakuran"" were so flashy and gaudy, and just painful to l...","egative

review: i"
20,2,"No, it's just a cheap 1940s serial using the Cap's good name. If you are a fan of the comic book, yo...","egative

review: i"
20,2,"""Beyond the Clouds"" is an over-the-top artsy group of four vignettes each a offering a glimpse into ...","egative

review: i"
20,2,'Bland' is probably the word I'd use to try and start describing this film. I only watched it becaus...,"egative

review: i"
20,2,I would assume that this film would get rave reviews in Canada--particularly in Quebec. That's becau...,"ositive

review: i"
20,2,"All of the great horror movies of the 70's, 80's, and even the early 90's from Psycho, to Texas Chai...","egative

review: i"
20,2,"This film, released in 1951, has the usual elements typical of the westerns released during the 50's...","ositive

review: i"
20,2,"This is a bottom of the barrel type of B-film from one of the poverty row studios, Monogram, in the ...","egative

review: i"
20,2,"To this day, I have never seen Elizabeth Shue in anything else because of the stench of this movie. ...","e

review: i"
20,2,I spent many a sleepless night after watching 2001. Not only because of the psychological horror (of...,"ositive

review: i"
20,2,"Like a lot of films from the early sounds days, Cimarron must be viewed more for historical interest...","egative

review: i"
20,2,"""In the sweltering summer of 1958, the Deuces, a gang of Brooklyn toughs, find their turf threatened...","egative

review: i"
20,2,The Time Machine starts in New York during 1899 where Professor Alexander Hartdegen (Guy Pearce) pro...,"egative

review: i"
20,2,I think that this is one of my top ten worst movies I have ever seen! There's like fade out every tw...,"egative

review: i"
20,2,I've seen a lot of bad movies in my life. Date Movie. That was bad. But this...this is just...it's n...,"egative

review: i"
20,2,'Hitch' is a nice surprise: A romantic comedy that actually has romance and comedy. Most romantic co...,"ositive

review: i"
20,2,I know these types of films sell tickets and make a profit for the film makers but it just won't do ...,"egative

review: i"
20,2,"I have always loved The Muppets. Though most children's entertainment then wasn't that likable, The ...","ositive

review: i"
20,2,"Tarentino should be ashamed to be involved with this awful film. The acting, directing and script ar...","egative

review: i"
20,2,"""First Snow"" has an intriguing beginning. A traveling salesman has his fortune told by an old man, w...","egative

review: i"
20,2,"I am a huge Randolph Scott fan, so I was surprised and disappointed to find he is barely in this fil...","egative

review: i"
20,2,A true yawner and a bad film even for the Chan series. I like a good Charlie Chan film or even a rea...,"egative

review: i"
20,2,You can generally ask two questions concerning 80's low-budget horror films. and this `Demon Wind' i...,"ositive

review: i"
20,2,So Dark The Night poses a tough challenge: It's very hard to write about it in any detail without ru...,"egative

review: i"
20,2,This is one of those movies where I just want to move my feet and dance around the house. It's a ver...,"ositive

review: i"
20,2,"This film was a new direction for Natalie Portman. A much more adult role, though she comes to it fr...","ositive

review: i"
20,2,"A clever and bizarre angle to ""Beauty is in the eye of the beholder"". At times you think this is cam...","ositive

review: i"
20,2,1996's MICHAEL is warm and winning comedy-fantasy that features one of my favorite performances from...,"ositive

review: i"
20,2,"If you are home on a weekend, very bored and lack the will to move, with absolutely nothing better t...","egative

review: i"
20,2,"Since Paul Kersey was running short of actual relatives to avenge, the third installment in the ""Dea...","egative

review: i"
20,2,This movie is an incredibly self-indulgent character piece that assumes that the mere impression of ...,"egative

review: i"
20,2,Boring movie. Poor plot. Poor actors. The movie happens in a room supposed to be in Morocco but actu...,"egative

review: i"
20,2,"Sadly, this movie did have potential with such a willing cast, but everything was so poorly thought ...","egative

review: i"
20,2,"This series, while idealized and fictionalized, has the quirkiness, sultriness, and good-heartedness...","ositive

review: i"
20,2,A woman in love with her husband (he's suicidal) decides to have a baby to save his life. She's been...,"egative

review: i"
20,2,"There are many reasons I'm not a fan of fact based films, but more than any other is how the filmmak...","egative

review: i"
20,2,The bad news: the Canadian version of Beast In The Cellar released by Maple Pictures that I saw was ...,"egative

review: i"
20,2,Just saw this film the other day at the Santa Fe Film Festival. I was delighted by its honesty and h...,"ositive

review: i"
20,2,"Russell T Davies has been tasked with re-creating a slice of my childhood: hiding behind the sofa, w...","ositive

review: i"
20,2,It's hard to believe that a movie this bad could actually be released. The dialog was unnatural. Esp...,"egative

review: i"
20,2,"There have been many (well, more than a few in any case) attempts over the past 30 years to create f...","ositive

review: i"
20,2,"This movie is #1 in the list of worst movies I have ever seen, with ""Lessons for an Assassin"" on the...","gative

review: i"
20,2,"Being a bit of a connoisseur of garbage, I have stumbled across this little treasure. Action, romanc...","ositive

review: i"
20,2,"Low budget, mostly no name actors. . . this is what a campy horror flick is supposed to be all about...","itive

review: i"
20,2,"Watching the last 2 episodes i remembered a TV add from my childhood. It showed the wild west, very ...","ositive

review: i"
20,2,"I bought ""Rocketship X-M"" on DVD in a two-pack with ""Destination Moon."" Now I see why the distributo...","egative

review: i"
20,2,I only went to see this movie because I have always liked Kevin Costner. I felt that Ashton did a gr...,"egative

review: i"
20,2,By 1952 Hollywood decided to remake the Al Jolson first-talking classic.<br /><br />This time the Ca...,"egative

review: i"
20,2,"This film has been compared to the hilarious British comedy ""A Fish Called Wanda"", although I can't ...","egative

review: i"
20,2,One of the worse gay-related movies I have ever seen. Since these are not characters in this story i...,"gative

review: i"
20,2,I haven't seen all Cage's works by any means but his acting in this one was truly awful. The other c...,"egative

review: i"
20,2,This 1925 film narrates the story of the mutiny on board battleship Potemkin at the port of Odessa. ...,"ositive

review: i"
20,2,"In order to pull off a job like this caper in Rififi (e.g. The Score and its opines), one has to hav...","ositive

review: i"
20,2,"Oh my... bad clothing, worse synth music and the worst: David Hasselhoff. The 80's are back with ven...","gative

review: i"
20,2,"Peter Segal's 1995 commercial hit & now cult-classic 'Tommy Boy' is a hilarious film, an evergreen e...","ositive

review: i"
20,2,"If we consider three films with a similar subject, which are this one, which was made in 1930, 'The ...","ositive

review: i"
20,2,"Disgused as an Asian Horror, ""A Tale Of Two Sisters"" is actually a complex character driven psycholo...","ositive

review: i"
20,2,"This film is pretty good, it actually is like a good wine, it gets better the more you watch it. The...","ositive

review: i"
20,2,"Liv Tayler in her sexiest movie! <br /><br />She incorporates the ""Femme Fatale"" role in an astonish...","ositive

review: i"
20,2,"This is the kind of film that might give you a nightmare, besides that it's a lot of fun.<br /><br /...","ositive

review: i"
20,2,"I caught this filmshow about the most unlikely, success? ,from a lower league, football team. The pl...","ve

review: i"
20,2,"I really enjoyed the first film and when it turned up again, without thinking, or checking, I took a...","gative

review: i"
20,2,Of all the kids movies I have seen over the years this was probably the worst. I took four kids aged...,"egative

review: i"
20,2,There's nothing much to the story. A young woman steals some money from the dreary Vermont supermark...,"ositive

review: i"
20,2,it's the best film that takes the first place at the sickest and an useful films ever made in this p...,"gative

review: i"
20,2,The hilarious team that brought you 'CNNNN' and 'The Chaser Decides' have returned to the ABC with t...,"sitive

review: i"
20,2,"Take your video camera, turn out all the lights in your house and film people running around with fl...","egative

review: i"
20,2,"Sometimes, you're up late at night flipping through the stations, bored out of your mind, and wantin...","ositive

review: i"
20,2,"I checked this out for free at the library, and I still feel ripped off. Yes, Sandra Bullock is actu...","tive

review: i"
20,2,"Like most other people, I saw this movie on ""Mystery Science Theater 3000."" Although it received som...","egative

review: i"
20,2,This short film certainly pulls no punches. The story is of a butcher who wrongfully kills an innoce...,"egative

review: i"
20,2,I vaguely remember this film. I do remember it for the one solid reason that it is the only film tha...,"egative

review: i"
20,2,Very good 1939 film where John Garfield plays another boxer who becomes a victim when everyone think...,"ositive

review: i"
20,2,ALERT: This review contains major SPOILERS. Do not read on if you plan to see this film.<br /><br />...,"egative

review: i"
20,2,"OK, now at first i thought this was going to be another cheesy romantic comedy, which held back on t...","ositive

review: i"
20,2,I saw this tonight with moderate expectations - if Tartan Films have picked up on something and are ...,"ositive

review: i"
20,2,"If, like me, you actively seek out the rarest and weirdest (and often most awful) that world cinema ...","egative

review: i"
20,2,I watched this film not knowing anything about it. I had presumed it was a sci-fi b movie of some so...,"ositive

review: i"
20,2,"Now, I am not prone to much emotion, but I cried seeing this movie. It certainly has more appeal amo...","ositive

review: i"
20,2,"It is unfortunate that between this film, In the Valley of Elah, Lions for Lambs, and Home of the Br...","egative

review: i"
20,2,"In the wake of my personal research into the pending ""end cycle"" time of 2012 presented by the Mayan...","ositive

review: i"
20,2,As a child of the 80's like so many of the other reviewers here I hated the original V and V: the Fi...,"egative

review: i"
20,2,"Well.....horror this ain't, but.......!!!??? A terrible low low budget backwood-flic of the worst ki...","sitive

review: i"
20,2,"Okay,I'm a history buff,and okay,I'm a action film junkie,so of course,this film is on my top ten of...","ositive

review: i"
20,2,"So totally unique and entertaining! Another great Canadian invention. A regular ""Joe""(Dan) and a bun...","sitive

review: i"
20,2,"I was expecting a lot from Mr.Amitabh Bachan's role of SARKAR, but am disappointed. Being a Ram Gopa...","egative

review: i"
20,2,"Basically, this is a very good film. It is very different from Seagal's other films though, which un...","ositive

review: i"
20,2,"Yes, it's not a great cinematic achievement, but Toy Soldiers is a fun and entertaining movie. The y...","ositive

review: i"
20,2,"OK, please believe me when I say that this is a terrible, terrible, sci-fi movie. Its done so poorly...","egative

review: i"
20,2,"I haven't seen this film for over 20 years, but it had such an impact on me that I remember sitting ...","ositive

review: i"
20,2,A very sweet movie about a young Chinese man enamored of western technology and an Englishman trying...,"ositive

review: i"
20,2,"I rated this movie a 3 and that was generous. The scenery is ponderous and gaudy, the acting for the...","egative

review: i"
20,2,I caught this movie on local t.v. at about 4:30 a.m. I didn't have expectations for it but after the...,"ositive

review: i"
20,2,"Richard Condie is a Canadian marvel, and one that should be shared with the world. Be it for gut-bus...","ositive

review: i"
20,2,I saw the Mogul Video VHS of this. That's another one of those old 1980s distributors whose catalog ...,"egative

review: i"
20,2,The only reason i didn't delete this movie after 20 min is because we already wasted 20 minutes on i...,"gative

review: i"
20,2,"I didn't have much high hopes for this one. Before seeing it, the story yelled ""stereotype"" at me.<b...","egative

review: i"
20,2,"Warning, spoilers ahead (even if I doubt that anybody hasn't seen this yet)<br /><br />The movie sta...","egative

review: i"
20,2,Cinema's greatest period started in post-War Europe with Italy's Neo-Realist movement. During the ne...,"e

review: i"
20,2,"I saw this movie many years ago, have tried to locate it but perhaps understandably it is nowhere to...","ositive

review: i"
20,2,"The Gymnast (2006) was written and directed by Ned Farr. Dreya Weber portrays Jane Hawkins, a former...","ositive

review: i"
20,2,"Ironically, what makes John Carpenter's ""The Thing"" such an entertaining sci-fi film are its genre-d...","ositive

review: i"
20,2,As a professional poker dealer for over 25 years I found this movie very hard to watch. Too unreal. ...,"gative

review: i"
20,2,"This movie used to be played constantly on the Disney Channel when I was a bit younger, and I really...","ositive

review: i"
20,2,"""We're both stumbling around together in this unformed world, whose rules and objectives are largely...","ositive

review: i"
20,2,<br /><br />eXistenZ is simply David Cronenberg's best movie. All the people compare it to the Matri...,"ositive

review: i"
20,2,"seriously people need to lighten up and just accept that funny is funny, and this movie is f**king h...","ositive

review: i"
20,2,"Awful, waste of time. There is no camp or trash value in this one. Seen better amateur movies done b...","egative

review: i"
20,2,Lost has been one of the most mesmerizing and thrilling experience I've ever seen. Not only it's the...,"ositive

review: i"
20,2,This one started excellently. The photography and audio are the best I've experienced in years (okay...,"egative

review: i"
20,2,"I watched Pola X because Scott Walker composed the film score and I admire his music a lot. Frankly,...","ositive

review: i"
20,2,"This has got to be the WORSE move I've EVER seen!!!!! It was not only boring, it was ""gag me with a ...","gative

review: i"
20,2,"I must admit that I am a fan of cheesy '80's cartoons, but this is among the best. Rainbow Brite and...","ositive

review: i"
20,2,The Vindicator opens with the memorable scene of a monkey in a cage attacking a ripping apart a smal...,"egative

review: i"
20,2,Seven pioneer kids strive independently across many miles of Indian territory and harsh weather to r...,"ositive

review: i"
20,2,"Documentaries in which sons and daughters seek to understand a parent and, by the process, their own...","ositive

review: i"
20,2,Fat Man And Little Boy were the code names of the two atomic bombs that were dropped in reverse orde...,"ositive

review: i"
