text_preview,true_label,predicted,correct,retries
"This is one of the best of the early ""Star Trek"" episodes, with Kirk and his crew venturing into the...",positive,positive,True,0
I was fortunate enough to catch this film at the Phoenix Film Festival and I must say that I very mu...,positive,positive,True,0
Unconditional Love is one of the best movies I've seen in a while. It's an emotional roller-coaster....,positive,positive,True,0
"Though it's a Christmas movie, ""Christmas in Connecticut"" could have been done any time of year, as ...",positive,positive,True,0
This wonderful 3 part BBC production is one of the sweetest love stories that I have seen in a while...,positive,positive,True,0
If extreme activities (and I don't mean the Hollywood ones like UFC & X-Games) and the people who pu...,positive,positive,True,0
"Well, sadly, I can't help but feeling a little bit disappointed after my much, much, MUCH-anticipate...",positive,positive,True,0
Was this supposed to be a comedy? The black cape and skeleton mask are hilarious. There is like zero...,negative,negative,True,0
MAY CONTAIN SPOILERS. This movie was the worst movie ever. I couldn't even watch it all it was so ba...,negative,negative,True,0
I stumbled upon this movie by chance. I was traveling a few years back and this movie was on some ch...,positive,negative,False,0
"The movie uses motifs that could be plagiarized from ""Wait Until Dark"" (1967), a much better movie b...",negative,negative,True,0
Should we take the opening shot as a strange frame??? I guess we have to. Anyway two women are behin...,positive,"sitive

review: i",False,2
I hated the first movie is really boring and we only get see the Octopus at the end. <br /><br />The...,negative,negative,True,0
"Yah. I know. It has the name ""Sinatra"" in the title, so how bad can it be? Well, it's bad, trust me!...",negative,negative,True,0
"J.S. Cardone directed a little known 'Video Nasty' in 1982 called ""The Slayer"" and since then has go...",negative,negative,True,0
***SPOILERS*** This movie - called EATEN ALIVE here in the UK is quite possibly the worst film ever ...,negative,negative,True,0
This could have been a good movie if more things were explained. Way too many plot holes to find thi...,negative,negative,True,0
I think the consensus is pretty unanimous about this recent TV miniseries: it's okay but it's a far ...,positive,positive,True,0
"I can't believe some of the comments here in the reviews. The film is dated of course, and from our ...",negative,negative,True,0
"I have seen this film 3 times. Mostly because I kept thinking while watching it, ""have I missed some...",negative,negative,True,0
"This is definitely a girl movie. My husband found it utterly boring, but I think this is a really sw...",positive,positive,True,0
"You know the saying ""Curiosity Killed The Cat""? Well, I have heard so much about this film, from a m...",positive,negative,False,0
I happened into the den this morning during the scene where Ed was engaged in the 3-Way and thought ...,positive,positive,True,0
"""Think like a Dinosaur"" was an well-produced & executed show of the -Outerlimits- series. The actor ...",positive,positive,True,0
"Chris Smith is a superior filmmaker with the seldom-seen talent for spotting a good story, then gett...",positive,negative,False,0
Brief marital infidelity comes back to haunt loving wife Grace Needham (portrayed by the always sexy...,negative,negative,True,0
I disagree with the imdb.com synopsis that this is about a bisexual guy preparing to get married. It...,positive,positive,True,0
This movie is one of the worse examples of hype. People who read IMDb comments might be tempted to v...,negative,negative,True,0
"Well, I didn't know what to expect from 555. Matter of fact, I had never even heard of it until a fe...",negative,negative,True,0
I am no Ebert. What I am is a compassionate and I have never felt more compassion for a fictional ch...,positive,positive,True,0
Not one of Monogram's better(not trying to be amusing here either)Chan entries. The Shanghai Cobra h...,negative,negative,True,0
"This is the kind of film they used to make, amusing, heart-warming, troubling, authentic, with convi...",positive,positive,True,0
This film was so well-paced that I don't think I actually blinked while watching. One intense situat...,positive,positive,True,0
"I love Das Boot. I hoped for something along similar lines -- a realistic war movie, portraying soli...",negative,negative,True,0
"I first saw this film in Austria when it first came out, and I was entranced by it. It is a passiona...",positive,negative,False,0
"I am not a fan of Sean Penn, but in contrast to my German colleague whose review appears here, I thi...",positive,positive,True,0
"Eve is an eye opener, because of the great sceneries and the tech-no music in the backgrounds, we he...",positive,positive,True,0
"This is one of the few movies of this type I have reviewed, and enjoyed. While Clint Eastwood is his...",positive,positive,True,0
"It's really a shame there was so much controversy surrounding this picture (in other words, the infa...",negative,negative,True,0
Fulci is one of my all time favorite Italian splatter directors. He is also a very good story teller...,positive,positive,True,0
"The story of Farewell to the King is intriguing. An American ""deserter"" (I had the impression he and...",negative,negative,True,0
"Leos Carax has made 3 great movies: Boys Meet Girls, Mauvais Sang, Les Amants du Pont Neuf. In fact ...",positive,positive,True,0
"I thought that the interplay between Crystal and DeVito was great. The movie is rather off the wall,...",positive,positive,True,0
"Starring: Ann-Margret, Frederic Forrest, Cathryn Damon, Donald Moffat, Lonny Chapman, Patricia Smith...",positive,positive,True,0
"For an indy film this is probably a bit better than a 3 out of 10, but in general it only gets a 3. ...",negative,negative,True,0
"The lavish production values that you generally find in a Merchant/Ivory film are all here, but this...",negative,negative,True,0
"The only reason to see this film is Sung Hi Lee, the stunning model/actress from Korea who plays ""Mu...",negative,negative,True,0
"Beginning where it left off, Doctor Who, Rose, her alternative dad, Mickey, his alternative counterp...",positive,negative,False,0
I've read plenty of Jane Austen in my time and approve of several cinema/TV adaptations but this one...,negative,negative,True,0
"When I saw that Icon was on TV, I was surprised. I know that the first clue of where it was headed w...",negative,negative,True,0
And I may be being generous. The overwhelming majority of the movie consists of looped footage...the...,negative,negative,True,0
It was 1983 and I was 13. I watched Valley Girl on HBO one night when my parents were working. After...,positive,positive,True,0
The dog can act...unfortunately nobody else in the cast of this sordid faux children's film can. A s...,negative,negative,True,0
"I'm sorry, but they did leave the impression that these commandos fought zombies before. But they su...",negative,negative,True,0
Utterly ridiculous movie which makes fun of the college admission process. While it is true that the...,negative,negative,True,0
"Holden and Jones SIZZLE in this movie, but not in the way we think of sizzling today -- it's very su...",positive,positive,True,0
I thought this movie was highly underrated. The subject matter does seem like it would be a little s...,positive,positive,True,0
"""Night of the Hunted"" stars French porn star Brigitte Lahaie.In fact,many of the cast members in thi...",positive,negative,False,0
"I can't believe this movie is getting the rating that it is here on IMDb. Of course, I've come to co...",negative,negative,True,0
This is one of the best lesbian films i have ever seen! This series brought joy and sadness of true ...,positive,positive,True,0
"I loved this film! Fantastically original and different! A solid, intense, hard-core and suspenseful...",positive,positive,True,0
"The feature length CGI movie has just been released this year, but whilst it will provide kids a lot...",positive,positive,True,0
"Subject Matter: Cosmology, Quantum Physics and Stephen Hawking<br /><br />Soundtrack: Phillip Glass<...",positive,positive,True,0
"After a string of successful 'a man and his monkey films', which included the seminal ""Every Which W...",negative,negative,True,0
This movie is an amazing comedy.. the script is too funny.. if u watch it more than once you will en...,positive,positive,True,0
Yet another TV show becomes a movie. Steve {The Office} Carell plays dimwitted agent Maxwell Smart i...,negative,negative,True,0
It's a shame that someone so idolised by many kids as well as parents should demean himself in appea...,negative,negative,True,0
"This movie, ""Desperate Measures"", was.... I'm not quite sure how to even put it into words. Was this...",negative,negative,True,0
"Space is a vacuum, right? Therefore, space sucks. Vampires also suck. A really bad vampire movie set...",negative,negative,True,0
Let me just start out by saying that Tourist Trap is a better movie then 99.9% of the horror films t...,positive,positive,True,0
"""Quit while your ahead"" is a phrase they never learn. Typical Hollywood sequel scenario: if the firs...",negative,negative,True,0
A fine performance by Vittorio Mezzogiorno and a masterful one by Jean-Hugues Anglade adorn this sta...,positive,positive,True,0
I really couldn't get into this movie. The plot is some old woman has been torturing someone so long...,negative,negative,True,0
"I was surprised that "" Forgiving the Franklins "" did not generate more buzz at this years Sundance F...",positive,"tive

review: i",False,2
"The only reason I decided to view this film is because of the great acting talents of Karen Sillas,(...",positive,negative,False,0
This is one of those movies that go out of print and are very expensive on eBay. This movie is a lit...,negative,negative,True,0
"I've spent a year deployed in Iraq, and amongst the hundreds of movies I've seen here was this littl...",negative,negative,True,0
This is one of the best romantic movies I have ever seen. Especially girls who can identify with Nic...,positive,positive,True,0
OK I watched this movie. Someone needs to kick me. WHY must the Olsen twins insist on subjecting the...,negative,negative,True,0
A potentially good idea gets completely let down by a weak script which throws all credibility out t...,negative,negative,True,0
An example of genius filmaking. The epic story of three major stages of life for a young boy told wi...,positive,positive,True,0
"Whatever the producer was going for, he missed entirely. The Lone Ranger is not camp, but ""the"" icon...",negative,positive,False,0
"What an incredible story and what a beautiful film! Hat's off to Ben Daniels, Lavinia Currier and th...",positive,positive,True,0
"I don't know how I would feel if I lived in USA. I would watch some preview scenes, advertisements, ...",positive,positive,True,0
"Barney and Friends is probably the worst kids show that I have ever seen. It teaches kids nothing, t...",negative,negative,True,0
A stupid teen supposed comedy that revolves a serious of misunderstanding including (but not limited...,negative,negative,True,0
"""Buffalo Bill, Hero of the Far West"" director Mario Costa's unsavory Spaghetti western ""The Beast"" w...",positive,positive,True,0
"It is not only difficult to comment separately on the three parts of Kieslowski's trilogy, it seems ...",positive,positive,True,0
Screenwriter Steve Tesich's sophomore effort (following upon the wildly overpraised BREAKING AWAY) i...,negative,negative,True,0
"This movie is awful, I'm SORRY. I bought this to get Star Worms, and actually expected this to be be...",negative,negative,True,0
"Man, is it great just to see Young and The Restless star Melody Thomas Scott as something other than...",positive,positive,True,0
"If you are a weirdo who thinks it's ""romantic"" and wonderful to have sex with a woman who is the gen...",negative,negative,True,0
Don't quite know why some people complain about this film not being a comedy and at the same time be...,positive,positive,True,0
"Although this movie has a slow, dream-like, almost mesmerizing pace, and an interesting, though poss...",negative,"gative

review: i",False,2
The movie was a pleasure to watch if you are a fan of the Stooges. The story is told from the point ...,negative,positive,False,0
I'm a massive fan of prison dramas which is reflected in OZ being my all time favourite American TV ...,negative,eview: i,False,2
Was in the mood for a French film and saw this at Blockbuster. What a little gem it turned out to be...,positive,positive,True,0
"After the opening credits over a black sheet of paper with spots of white paint sprayed onto it, oh ...",negative,negative,True,0
"This is both an entertaining and a touching version of the classic tale, also quite intelligent, not...",positive,positive,True,0
"Ignore the comment before mine. The show is comic genius, most underrated show ever. 3 reasons why. ...",positive,positive,True,0
"The third entry in the ""Stepford"" franchise, but apparently the three made-for-TV obscure sequels ar...",positive,positive,True,0
The thing with Ali G is that he takes the mick out of himself and his character. <br /><br />The hum...,positive,positive,True,0
"The word ""boring"" gets thrown around way too often when referring to exactly how bad a low-budget Ho...",negative,negative,True,0
"Being a huge fan of hip-hop and turntablism to begin with, I always knew I would like this film. How...",positive,positive,True,0
"To this day, there isn't a movie I've seen more times than The Chipmunk Adventure, nor has any movie...",positive,positive,True,0
I sat through this on TV hoping because of the names in it that it would be worth the time...but dea...,negative,negative,True,0
Quite a production from the director telling the story of The Qin Emperor's ambitious plan to unite ...,positive,positive,True,0
"I saw this film via one of the actors' agents, and it surely conforms with a great deal that comes o...",positive,negative,False,0
"Recap: A lone swordsman, living in the desert and acting as an agent to other swordsmen, recollects ...",negative,negative,True,0
"This film requires a lot of patience. Because it focuses on mood and character development, the plot...",positive,positive,True,0
"Luchino Visconti, the artist with the sword. Courage should be the first word associated with his en...",negative,negative,True,0
"When Pinky, a qualified electrician, is released from prison, his parole officer has found him a job...",positive,positive,True,0
Fame did something odd. It was not only a musical that was created originally for the screen (most a...,negative,negative,True,0
I read on the web that this film is being remade into a theatrical feature. Finally!!!!! It's about ...,positive,"sitive

review: i",False,2
"When Nathaniel Kahn embarked into this voyage, he hardly knew who his father really was. By the end ...",positive,positive,True,0
Just got this in the mail and I was positively surprised. As a big fan of 70's cinema it doesn't tak...,positive,positive,True,0
"Jeff Fahey has such alert eyes and a smudgy, insidious smile that every character he plays seems vil...",negative,negative,True,0
"Great movie. Good acting ,a wonderful script. It's exciting to find out what the people are thinking...",positive,"sitive

review: i",False,2
This is one of the worst anime series I have ever seen. When I watched the manga review in a magazin...,negative,negative,True,0
I've enjoyed this movie ever since I first saw it in the theatre. Some movies have a cast of charact...,positive,positive,True,0
"Robert Altman, Nicolas Roeg, John-Luc Goddard--you were expecting a fun film the entire family could...",positive,negative,False,0
"Never mind the serious logic gaps, never mind the achingly cliche character portrayals, never mind t...",negative,negative,True,0
I remember when skateboarding had it's rebirth in the 70s. I begged my parents for money to by a sec...,positive,positive,True,0
"Acolytes presents an interesting mix of original concepts in ""screaming teen"" cliché horror with a m...",negative,negative,True,0
Boogie Nights is perhaps one of the greatest examples any would-be filmmaker should take a long hard...,positive,positive,True,0
"This was on TV last night. I painfully forced my way through it, and barely made it through. First o...",negative,negative,True,0
I remember seeing this film in the theater and liking it. I happened to stumble upon it on fear net ...,positive,positive,True,0
The most intense and powerful film I have seen in years. There have been other films before that del...,positive,positive,True,0
"I loved this movie!<br /><br />Movies and plays fulfill their purpose when they expose social, polit...",positive,positive,True,0
The chaser's war on everything is a weekly show from the guys that brought you CNNNN and the chaser ...,positive,positive,True,0
"Read This:<br /><br />BOYZ 'N THE HOOD IS A SCENE-BY-SCENE, COMPLETE RIP-OFF OF THIS MOVIE.<br /><br...",positive,negative,False,0
First there are some plot holes in this movie. We see in the very beginning a kid dies from playing ...,negative,negative,True,0
You know you've got a bad film when you hear that the soundtrack is performed completely on a single...,negative,negative,True,0
Peter O'Toole is Arthur Chipping a Latin Teacher with strict adherence to detail and thoroughness in...,positive,positive,True,0
"If you want to see a true thriller, rent this!!! It's not from the director or screenwriter of ""Scre...",positive,positive,True,0
I was invited to view this film at a small art museum screening. I had no clue what to expect. I was...,negative,negative,True,0
I recently got the movie and all I can say it is a good movie. There's a lot of famous Rome monument...,positive,positive,True,0
***SPOILERS*** A hot and sexy Linda Blair as the Witch Amelia Reynolds is very upset with her friend...,negative,negative,True,0
"I think that this short TV series, was absolutely wonderful, and gave both a in-depth and clear expl...",positive,positive,True,0
"""A research scientist is experimenting with human DNA in an attempt to create the perfect human bein...",negative,negative,True,0
"The best thing about the movie is the name, as it both describes the plot and the acting. At least t...",negative,negative,True,0
"With a cheap pound shop having just opened,i thought that it was worth looking to see if their were ...",negative,"itive

review: i",False,2
"Horror films are a curious thing, sometimes they manage to stumble across a formula that works very ...",negative,negative,True,0
I completely disagree with the other comments! I too saw this film at an early screening and found i...,positive,positive,True,0
I am a huge fan of the $5.50 DVD bin at my local WalMart. Hopefully you have one at your local branc...,positive,positive,True,0
Took a chance to see if perhaps a really good WWI film had slipped my notice--this isn't it. John Ph...,negative,negative,True,0
"Pink Flamingos: A Representation of Society's Past<br /><br />Pink Flamingos, a film directed by Joh...",positive,negative,False,0
I just watched this movie on it's premier night out of curiosity and sheer nostalgia. I liked (not l...,positive,positive,True,0
"I HATE MOVIES THAT END LIKE THIS!!!!<br /><br />This 16mm disaster is full of clichés, stereotypical...",negative,negative,True,0
'The Merchant of Venice' is one of Shakespeare's better-known plays and is still regularly performed...,positive,"gative

review: i",False,2
After a long run in the West End this charming film re-cast Margaret Rutherford as the Headmistress ...,positive,positive,True,0
"This movie takes the plot behind the sci-fi flick ""Doppelganger"" (an astronaut from our Earth crashi...",negative,"gative

review: i",False,2
Wow...This movie really really sucks...'Nuff said.<br /><br />The Story: A psychopathic internet pre...,negative,negative,True,0
This movie is so God-awful that it was literally a chore to watch. I wanted to eject it from my vcr ...,negative,negative,True,0
This film is where the Batman franchise ought to have stopped. Though I will concede that the ideas ...,positive,positive,True,0
This movie is a very enjoyable homage to the Bogart and other detective films of old. Robert Sacchi ...,positive,positive,True,0
"Lance Henriksen has a knack for being the top name in a B-movie, even in this case starring along si...",negative,negative,True,0
"In the same way Lamberto Bava was a substandard facsimilie of his father, Mario (who was an extremel...",negative,negative,True,0
"Ewe, The opening screams zero budget. The titles whooshing in look like my grandson was let loose wi...",negative,negative,True,0
Drawn by Pain is easily one of the best pieces of cinema I have ever seen. Here are my reviews of th...,positive,positive,True,0
"I've been studying Brazilian cinema since 2004, when I stumbled onto ""Cidade de Deus / City of God""....",positive,positive,True,0
The Forgotten (AKA: Don't Look In The Basement) is a very cheaply made and very old looking horror m...,negative,negative,True,0
This movie was never intended as a big-budget film but was a cute little picture that pretty much an...,positive,positive,True,0
"<br /><br />This movie is só incredibly unfunny it makes any man want to cry, the cliché are put on ...",negative,negative,True,0
When one stops to recollect upon the frequent on screen teaming of Errol Flynn and Olivia DeHavillan...,positive,positive,True,0
"I don't see why everyone loves this film so much. True, it does have good intentions and meaning, bu...",negative,negative,True,0
"I discovered this late one night on Turner Classics. I kept saying to myself ""I'll turn it off as so...",positive,positive,True,0
Two little girls strike a friendship. One tries to convince the other she's a witch. The other is a ...,negative,negative,True,0
Worst movie ever!! Its not clever or funny or thought provoking. 84 minutes of bad actors doing thei...,negative,negative,True,0
"Don't worry - no spoilers here, just saying there is a very predictable plot. A couple decide to liv...",negative,negative,True,0
This movie is way too long. I lost interest about one hour into the story. Saratoga Trunk tells the ...,negative,negative,True,0
"""The Thing"" is John Carpenter's best movie. Merging his talents for tension building and shocks with...",positive,positive,True,0
"OK, ill be brief. This film wasn't just bad it was very very bad, with line4s like "" if you deal wit...",negative,negative,True,0
"What a terrible movie! The acting in this film is about the quality of a high school play, or a stor...",negative,negative,True,0
"Rent this only movie if you're in the mood for laughs (for sheer stupidity) , as this movie wouldn't...",negative,"gative

review: i",False,2
"I'm not prone to ranting and my expectations were low to start with, but how did this seem like a go...",negative,negative,True,0
This program is certainly my favorite non-sitcom television comedy. Australia produces very little g...,positive,positive,True,0
"Bob Cummings is excellent in this, as this technically brilliant Hitchcock film really does not get ...",positive,positive,True,0
"The use of ""astral projection""(wandering soul), to exist outside of body, with the result inflicting...",negative,negative,True,0
"I found the first 90 minutes of this film to be very interesting, even though a few parts of it were...",negative,negative,True,0
"There are 3 of these movies, all similarly crafted and each extremely amusing. Red plays radio sleut...",positive,positive,True,0
"It's been said that Batman Begins in the first Batman movie to ""get it right"" but I think that's a h...",positive,negative,False,0
"In watching this off and on for a few seasons, two things come to mind: One - wondering what kind of...",negative,negative,True,0
"I followed this entire series when I was a child in grade school, by choice, not because it was requ...",positive,positive,True,0
"as i said in the other comment this is one of the best teen movies of all time,and one of my persona...",positive,positive,True,0
Surface was one of the few truly unique shows on TV last season. I can honestly say I modified my sc...,positive,negative,False,0
"This movie shows me, that americans have no knowledge about the situation in the sad balkan-brother ...",negative,negative,True,0
"Before seeing the sneak preview today of Angels & Demons, I cleared my mind of any uncertainties tha...",positive,positive,True,0
Peter Lorre gives one of his most evil performances as the owner of the titled place. The plot has a...,positive,positive,True,0
"Begotten is, no doubt, someone's attempt at originality, but, what we have here is art in its most m...",negative,negative,True,0
"After watching Tipping the Velvet by Sarah waters i decided to watch Fingersmith, the characters wer...",positive,positive,True,0
Barney is just awful. As many of the other reviews on this show say. I'm not one to disagree with th...,negative,negative,True,0
"this film has no plot, no good acting, to be honest it has nothing, the same songs play over and ove...",negative,negative,True,0
"As a true lover of film I must advise you to avoid this appalling effort,, God knows how funding was...",negative,"tive

review: i",False,2
"I viewed The Reader at Sugar, which is not an optimal venue for viewing anything, and the movie was ...",positive,positive,True,0
Oh dear. this was quite possibly the worst film i have seen in years. I mean what more can be done w...,negative,negative,True,0
This film gets off to a bad start. An incredibly corny monologue is followed immediately by a brilli...,positive,positive,True,0
In reality that happened: the royal mother in law and father in law lunched with the couple the day ...,negative,negative,True,0
I went to the movies to see Claudine and loved every minute of it the cast and the soundtrack as wel...,positive,positive,True,0
My take on the ending. Bobby died at the hands of his step father. Mike had tried as he may to get B...,positive,positive,True,0
"""The Deer Hunter's"" success with critics and publics alike led United Artists to give Cimino carte-b...",positive,negative,False,0
I went through great efforts to get this movie after reading the comments on this site. I really don...,negative,negative,True,0
This time The Beastmaster(Marc Singer) returns only to face off a new enemy Arklon(Wings Hauser) how...,negative,negative,True,0
It may interest people to know that this film was made without any recourse to Phoolan Devi herself ...,positive,positive,True,0
"This is absolute drivel, designed to shock and titillate the 60's mindset. The acting is completely ...",negative,negative,True,0
A friend of mine who has a mysterious knack for finding and - horrors! - liking bad movies recommend...,negative,negative,True,0
"This is a movie, that has all the basic elements of its genre. It makes you wanna cry, it makes you ...",positive,positive,True,0
"This production was quite good. The usual fabulous scenery, interesting, quirky characters. It was j...",positive,"sitive

review: i",False,2
"Throughout the 1950s and into the 60s, 70s and even into the 80s, a slew of war films were produced ...",negative,negative,True,0
I first saw this movie on TV back in 1959 when I was eight years old. I knew nothing of westerns the...,positive,positive,True,0
"A party-hardy frat boy's sister is brutally murdered by a street gang, sending the young man into a ...",negative,negative,True,0
I saw this at a drive-in when I was 9. All I remember are a few scenes (the ones where the main char...,negative,negative,True,0
"This often maligned movie is a must for fans of Blake Edwards, Julie Andrews, Henry Mancini, or Holl...",positive,positive,True,0
"As a big fan of Brian Yuzna and the majority of the movies he's been involved in, I guessed I'd enjo...",negative,negative,True,0
"The 80s were overrun by all those HALLOWEEN/Friday THE 13TH slasher-style horror movies, so this is ...",positive,positive,True,0
"I just caught ""Farewell to the King"" on cable, and maybe it's just because I'm a girl, but I thought...",negative,"gative

review: i",False,2
"Basically, this was obviously designed to be promotional material for the movie produced by the same...",negative,negative,True,0
"I am currently 22 years old, and remember seeing this movie in the theatres when it first came out. ...",negative,negative,True,0
his has to surely be one of the worst gay-themed films of all time. Who told any of the so-called ac...,negative,negative,True,0
I wasted 5 dollars renting this complete piece of crap. Dr. Zack is the most unlovable lead characte...,negative,negative,True,0
"Where to start with 'Speck' the true story of Richard Speck, a killer of eight nurses in the 1960s. ...",negative,negative,True,0
This movie was everything but boring. It deals with reality. To the people who think this movie was ...,positive,negative,False,0
"This movie is one of my favorite comedies of all time. The dialog is crisp, the pace is fast. Not on...",positive,positive,True,0
(very serious spoilers)<br /><br />this movie was a huge disappointment. there are so many problems ...,negative,negative,True,0
This type of show is not supposed to happen on television. This is the type of edginess usually rese...,positive,"sitive

review: i",False,2
"Being an unrelenting non-stop over-the-top explosive melodrama, this movie is one of the worst actio...",negative,negative,True,0
Inglourious Basterds IS Tarantino's worst film he has ever made. It's full of his usual ingredient's...,negative,negative,True,0
Brian Keith as Cole Wlikerson and Richard Jaeckel as Wade Matlock make excellent villains. They just...,positive,positive,True,0
Pretty amusing spoof with great attention to detail re: the look of the 1960s spy films and the way ...,positive,"sitive

review: i",False,2
"If ""B"" movies, tired and corny scripts, and golf carts dressed up as some sort of futuristic mode of...",negative,negative,True,0
"This movie was excellent from start-to-finish. I was riveted by the action, the black humour and the...",positive,positive,True,0
surely this film was hacked up by the studio? perhaps not but i feel there were serious flaws in the...,negative,negative,True,0
I think Shane Black is one of the all time greatest action screenwriters ever! He gave us the awesom...,positive,"sitive

review: i",False,2
From 2002 on Dutch cinema finally got better again. This movie is still part- and a schoolbook examp...,negative,negative,True,0
"Considering the film’s reputation as truly the worst of the worst, I was looking forward to watching...",negative,negative,True,0
A very great movie.<br /><br />A big love story. Lots of sword fighting. Huge battle scenes. Heros a...,positive,positive,True,0
This film is a perfect example of great escapism! I loved this film and was sucked in from the very ...,positive,positive,True,0
How do you make a totally unappealing movie out of a story by one of America's most famous authors? ...,negative,negative,True,0
Its my favourite film because there's so much going on that you don't see at first and so many thing...,positive,"ive

review: i",False,2
This is my favourite Indian movie of all time. It is comic genius. Salman Khan is hilarious. But Ami...,positive,"sitive

review: i",False,2
"This movie certainly deserves to be placed within the genre of horror, but not for obvious reasons. ...",positive,positive,True,0
"David Cronenberg movies are easily identifiable, or at least elements within the movie stand out as ...",positive,positive,True,0
"Just listen to the Broadway cast album and to the voices of Barbara Harris and John Cullum, who do w...",negative,positive,False,0
While this isn't an all time classic comedy it is a pretty good little movie to watch if you catch i...,negative,"itive

review: i",False,2
I still find it hard to believe that a fine - if overlong - novel by Dean Koontz was transformed int...,negative,negative,True,0
Gamera vs Viras was made lazily and much of it suffers as a result.<br /><br />Space Aliens try to t...,negative,negative,True,0
"Very well done acting and directing. This is a cross between ""The Last Don"" and "" Godfather 2"".One l...",positive,positive,True,0
This whole movie is just so terrible it is a complete mess. The story is just so stupid I can't beli...,negative,negative,True,0
"when I know that Walter will never grace another set.I was in my 30's when I first saw this sweet,en...",positive,positive,True,0
This is a truly great and beautiful movie. The underlying theme of this movie is the innocent child ...,positive,positive,True,0
Lackawanna Blues is a moving story about a boy who is raised in a house by some pretty unusual peopl...,positive,positive,True,0
This odd little film starts out with the story of Bruno (Alex Linz) in a catholic school who has no ...,negative,negative,True,0
Symbologist Robert Langdon (Hanks) is called to Rome to help decipher the mystery behind the Illumin...,positive,positive,True,0
I actually saw THE EVIL on the big screen. I saw it as part of a double feature during the early 198...,negative,negative,True,0
Of course I have disappeared into the movies. The Neil Young concert film 'Heart of Gold.' <br /><br...,negative,negative,True,0
"The stage star Grace Hayes stars in this obscure little film. After years of being on the stage, she...",negative,negative,True,0
"The Bothersome Man is a smart, surreal movie that makes you reevaluate what you're doing with your l...",positive,positive,True,0
"On the heels of the well received and beloved coming of age film classic ,concerning the lives of te...",negative,review: i,False,2
"I still remember when Frog Baseball first aired on MTV. In some sort of odd, surreal manner, the car...",negative,positive,False,0
"i had been looking for this film for so long before i found it, i had seen it when i was younger and...",positive,positive,True,0
When I sat down in the cinema to see this I was expecting to see a sort of stylish tongue-in-cheek a...,positive,negative,False,0
"I rarely even bother to watch comedic movies or television these days. They're insipid, vulgar, and,...",positive,positive,True,0
When I saw this film the first time I was very impressed concerning the kind of atmosphere the direc...,positive,negative,False,0
"Dutiful wife Norma Shearer (as Katherine ""Kitty"" Brown) waits on husband Rod La Rocque (as Bob Brown...",positive,negative,False,0
"An unbelievable plot, laughable characters, and obvious errors (in one scene where several grass hut...",negative,negative,True,0
I absolutely love this movie. I just managed to get a copy and saved it to watch on my birthday. Thi...,positive,positive,True,0
"""Don't be greedy"" sums up the depth of this movie. All the rest of the baloney is big budget window ...",negative,negative,True,0
Well we definitely did see and I and many other people were actually expecting worse. It did have so...,positive,negative,False,0
"There are so many holes in the plot, it makes you wonder if they knew they had an audience for this ...",negative,negative,True,0
"Simply put, I was amazingly disappointed. I'm a huge fan of Asian Horror, and I can watch unoriginal...",negative,negative,True,0
"Yes, this movie was just hilarious and the acting was top notch from the whole cast. Except Shelley ...",positive,positive,True,0
I thought this was a beautiful movie- very brave. Such beautiful imagery-and I liked the use of brea...,positive,positive,True,0
This film biography of early rock and roll star Buddy Holly (1936-1959) is a tour de force for Gary ...,positive,positive,True,0
I'm sorry but i don't understand how the studio get's away with this. The movie is just not worth it...,negative,negative,True,0
Picture this. Someone makes a film about the Columbine or Virginia tech massacre only the film is di...,positive,positive,True,0
I have always loved the ironic symbolism and brilliant cinematography of Coppola's masterpiece. I wa...,positive,positive,True,0
"The story isn't very strong. Don't expect a ""Bourne identity"" kind of movie. It started of strong, T...",negative,negative,True,0
"Shohei Imamaura's Black Rain was released in 1989 just at the onset of the AIDS epidemic, a fact tha...",positive,positive,True,0
Tommy Lee Jones was the best Woodroe and no one can play Woodroe F. Call better than he. Not only wa...,negative,negative,True,0
"When the Romulans come, they will not be bearing gifts; no, they bring with them war - war and conqu...",positive,positive,True,0
"One of my favorites non-MGM musicals, it's a classic!> Rita Hayworth is in top form, her beauty leap...",positive,positive,True,0
This is the worst waste of time I've ever experienced. not even close to the first one. The story li...,negative,negative,True,0
"Burt Reynolds plays Gator McKlusky, a likable ex-convict just released from prison who helps the fed...",negative,negative,True,0
I never realized what a fabulous dancer Lana Turner was until I saw this movie. She was only 19 year...,positive,positive,True,0
When the episode was made and aired Eisenhower was President. Kennedy was President-Elect.<br /><br ...,positive,negative,False,0
This was a great movie and the sequel should know our socks off!!! The action will be nonstop and I ...,positive,positive,True,0
"If you tried to make a bad film, you could not make one worst that this one. I can't imagine anyone ...",negative,negative,True,0
Every time this movie used to re-air on late night TV in the late 70s and early 80s I would always m...,positive,positive,True,0
"I watched this last nite with an open mind. Sorry to say it is still bad. first, the movie is too no...",negative,"ative

review: i",False,2
"This movie is an abortive, stillborn attempt to stitch together several bad movies and make some sor...",negative,negative,True,0
"Mixing small town sheriffs, high-school students, fake rock music, and some weirdo who kills for, we...",negative,negative,True,0
A family of dirt-farmers moves out west.<br /><br />The head of Walnut Grove's newest motley brood i...,negative,negative,True,0
"If you're looking for a typical war movie, this is not it, so a note to all the testosterone-pumped ...",positive,positive,True,0
This Columbo episode is one of the better and perhaps one of my personal favorites. The cast include...,positive,positive,True,0
Fans of Euro-horror flicks - Portland's video/DVD store Movie Madness has a whole section devoted to...,positive,positive,True,0
